Date,Close
2010-06-18,178.85000610351562
2010-06-21,179.0500030517578
2010-06-22,177.32000732421875
2010-06-23,177.75999450683594
2010-06-24,177.8699951171875
2010-06-25,178.07000732421875
2010-06-28,179.0500030517578
2010-06-29,176.8300018310547
2010-06-30,178.0800018310547
2010-07-01,178.99000549316406
2010-07-02,181.30999755859375
2010-07-05,181.55999755859375
2010-07-06,182.30999755859375
2010-07-07,182.74000549316406
2010-07-08,183.63999938964844
2010-07-09,183.91000366210938
2010-07-12,182.52999877929688
2010-07-13,182.75999450683594
2010-07-14,184.7899932861328
2010-07-15,186.10000610351562
2010-07-16,188.0399932861328
2010-07-19,188.0500030517578
2010-07-20,187.32000732421875
2010-07-21,185.85000610351562
2010-07-22,186.85000610351562
2010-07-23,187.75999450683594
2010-07-26,187.17999267578125
2010-07-27,188.77000427246094
2010-07-28,188.8699951171875
2010-07-29,190.27000427246094
2010-07-30,189.07000732421875
2010-08-02,190.14999389648438
2010-08-03,192.3800048828125
2010-08-04,192.3800048828125
2010-08-05,191.99000549316406
2010-08-06,191.72000122070312
2010-08-09,190.97000122070312
2010-08-10,192.25999450683594
2010-08-11,190.86000061035156
2010-08-12,188.83999633789062
2010-08-13,186.3000030517578
2010-08-16,185.5800018310547
2010-08-17,185.63999938964844
2010-08-18,186.4600067138672
2010-08-19,186.52999877929688
2010-08-20,185.82000732421875
2010-08-23,183.72000122070312
2010-08-24,184.0500030517578
2010-08-25,182.6699981689453
2010-08-26,183.1699981689453
2010-08-27,184.0500030517578
2010-08-30,184.14999389648438
2010-08-31,184.0500030517578
2010-09-01,183.8800048828125
2010-09-02,185.38999938964844
2010-09-03,185.83999633789062
2010-09-06,186.1300048828125
2010-09-07,186.6699981689453
2010-09-08,184.99000549316406
2010-09-09,184.39999389648438
2010-09-10,184.63999938964844
2010-09-13,184.58999633789062
2010-09-14,185.6699981689453
2010-09-15,185.9499969482422
2010-09-16,187.85000610351562
2010-09-17,189.92999267578125
2010-09-20,189.97999572753906
2010-09-21,190.22999572753906
2010-09-22,190.58999633789062
2010-09-23,194.2899932861328
2010-09-24,193.6999969482422
2010-09-27,194.92999267578125
2010-09-28,195.66000366210938
2010-09-29,195.41000366210938
2010-09-30,197.6699981689453
2010-10-01,198.60000610351562
2010-10-04,199.52999877929688
2010-10-05,198.92999267578125
2010-10-06,200.08999633789062
2010-10-07,200.9499969482422
2010-10-08,203.1199951171875
2010-10-11,201.80999755859375
2010-10-12,202.6699981689453
2010-10-13,201.0500030517578
2010-10-14,203.42999267578125
2010-10-15,204.50999450683594
2010-10-18,204.58999633789062
2010-10-19,202.3300018310547
2010-10-20,202.4600067138672
2010-10-21,201.41000366210938
2010-10-22,204.10000610351562
2010-10-25,202.17999267578125
2010-10-26,195.66000366210938
2010-10-27,202.85000610351562
2010-10-28,200.99000549316406
2010-10-29,201.39999389648438
2010-11-01,201.47999572753906
2010-11-02,202.6300048828125
2010-11-03,203.3300018310547
2010-11-04,204.5
2010-11-05,206.89999389648438
2010-11-08,205.3699951171875
2010-11-09,202.3000030517578
2010-11-10,202.77000427246094
2010-11-11,200.14999389648438
2010-11-12,199.22999572753906
2010-11-15,199.1699981689453
2010-11-16,198.17999267578125
2010-11-17,197.8800048828125
2010-11-18,197.8800048828125
2010-11-19,198.36000061035156
2010-11-22,199.25
2010-11-23,198.9199981689453
2010-11-24,196.6999969482422
2010-11-25,193.3300018310547
2010-11-26,193.41000366210938
2010-11-29,192.07000732421875
2010-11-30,191.33999633789062
2010-12-01,189.30999755859375
2010-12-02,190.60000610351562
2010-12-03,191.3000030517578
2010-12-06,192.7100067138672
2010-12-07,192.66000366210938
2010-12-08,194.0
2010-12-09,192.0800018310547
2010-12-10,191.80999755859375
2010-12-13,192.11000061035156
2010-12-14,192.60000610351562
2010-12-15,195.38999938964844
2010-12-16,193.58999633789062
2010-12-17,192.25
2010-12-20,192.82000732421875
2010-12-21,190.9499969482422
2010-12-22,190.7100067138672
2010-12-23,190.58999633789062
2010-12-24,189.66000366210938
2010-12-27,190.22999572753906
2010-12-28,191.1199951171875
2010-12-29,192.57000732421875
2010-12-30,190.4199981689453
2010-12-31,192.32000732421875
2011-01-03,194.22999572753906
2011-01-04,193.1999969482422
2011-01-05,194.1300048828125
2011-01-06,191.64999389648438
2011-01-07,189.77000427246094
2011-01-10,187.7899932861328
2011-01-11,187.0500030517578
2011-01-12,187.8300018310547
2011-01-13,187.97999572753906
2011-01-14,190.36000061035156
2011-01-17,193.38999938964844
2011-01-18,192.77999877929688
2011-01-19,193.97999572753906
2011-01-20,194.86000061035156
2011-01-21,195.32000732421875
2011-01-24,195.5800018310547
2011-01-25,196.05999755859375
2011-01-26,197.19000244140625
2011-01-27,198.00999450683594
2011-01-28,198.58999633789062
2011-01-31,198.47000122070312
2011-02-01,197.92999267578125
2011-02-02,199.0800018310547
2011-02-03,199.67999267578125
2011-02-04,198.9499969482422
2011-02-07,196.9499969482422
2011-02-08,195.6999969482422
2011-02-09,197.17999267578125
2011-02-10,196.66000366210938
2011-02-11,196.72000122070312
2011-02-14,195.60000610351562
2011-02-15,193.9600067138672
2011-02-16,195.14999389648438
2011-02-17,194.82000732421875
2011-02-18,195.14999389648438
2011-02-21,195.08999633789062
2011-02-22,196.88999938964844
2011-02-23,196.8699951171875
2011-02-24,197.67999267578125
2011-02-25,197.91000366210938
2011-02-28,198.24000549316406
2011-03-01,198.92999267578125
2011-03-02,198.74000549316406
2011-03-03,198.6199951171875
2011-03-04,199.10000610351562
2011-03-07,200.3699951171875
2011-03-08,201.2899932861328
2011-03-09,199.75
2011-03-10,199.89999389648438
2011-03-11,198.44000244140625
2011-03-14,198.0800018310547
2011-03-15,200.77999877929688
2011-03-16,199.72999572753906
2011-03-17,200.3300018310547
2011-03-18,201.39999389648438
2011-03-21,203.2899932861328
2011-03-22,203.72999572753906
2011-03-23,204.80999755859375
2011-03-24,203.3699951171875
2011-03-25,203.16000366210938
2011-03-28,203.0500030517578
2011-03-29,201.6300048828125
2011-03-30,202.02999877929688
2011-03-31,202.27000427246094
2011-04-01,203.8800048828125
2011-04-04,203.4199981689453
2011-04-05,204.1999969482422
2011-04-06,203.17999267578125
2011-04-07,204.99000549316406
2011-04-08,204.52000427246094
2011-04-11,206.52000427246094
2011-04-12,207.2899932861328
2011-04-13,207.25999450683594
2011-04-14,207.85000610351562
2011-04-18,207.07000732421875
2011-04-19,205.05999755859375
2011-04-20,204.85000610351562
2011-04-21,208.24000549316406
2011-04-22,208.24000549316406
2011-04-25,209.27999877929688
2011-04-26,209.27999877929688
2011-04-27,209.63999938964844
2011-04-28,210.5
2011-04-29,212.49000549316406
2011-05-02,213.5399932861328
2011-05-03,213.50999450683594
2011-05-04,212.35000610351562
2011-05-05,213.38999938964844
2011-05-06,213.02999877929688
2011-05-09,208.9499969482422
2011-05-10,206.91000366210938
2011-05-11,206.0
2011-05-12,206.42999267578125
2011-05-13,203.49000549316406
2011-05-16,205.36000061035156
2011-05-17,202.75
2011-05-18,204.07000732421875
2011-05-19,204.24000549316406
2011-05-20,204.33999633789062
2011-05-23,203.97000122070312
2011-05-24,200.5399932861328
2011-05-25,201.77000427246094
2011-05-26,201.2899932861328
2011-05-27,202.8300018310547
2011-05-30,203.74000549316406
2011-05-31,204.57000732421875
2011-06-01,206.4199981689453
2011-06-02,206.35000610351562
2011-06-03,207.6199951171875
2011-06-06,207.9199981689453
2011-06-07,209.5800018310547
2011-06-08,210.3800048828125
2011-06-09,209.69000244140625
2011-06-10,209.35000610351562
2011-06-13,207.38999938964844
2011-06-14,206.44000244140625
2011-06-15,207.5
2011-06-16,205.33999633789062
2011-06-17,202.94000244140625
2011-06-20,205.5800018310547
2011-06-21,204.8800048828125
2011-06-22,206.72000122070312
2011-06-23,206.72000122070312
2011-06-24,204.60000610351562
2011-06-27,204.7100067138672
2011-06-28,204.99000549316406
2011-06-29,205.75999450683594
2011-06-30,207.9199981689453
2011-07-01,208.19000244140625
2011-07-04,208.2100067138672
2011-07-05,208.66000366210938
2011-07-06,207.75999450683594
2011-07-07,205.6999969482422
2011-07-08,205.0500030517578
2011-07-11,204.69000244140625
2011-07-12,202.75
2011-07-13,200.77000427246094
2011-07-14,202.64999389648438
2011-07-15,204.3000030517578
2011-07-18,203.47999572753906
2011-07-19,202.0
2011-07-20,204.57000732421875
2011-07-21,205.08999633789062
2011-07-22,204.36000061035156
2011-07-25,207.36000061035156
2011-07-26,206.66000366210938
2011-07-27,207.8300018310547
2011-07-28,208.11000061035156
2011-07-29,206.14999389648438
2011-08-01,205.63999938964844
2011-08-02,207.82000732421875
2011-08-03,204.52999877929688
2011-08-04,206.77999877929688
2011-08-05,205.80999755859375
2011-08-08,204.58999633789062
2011-08-09,206.42999267578125
2011-08-10,206.8300018310547
2011-08-11,208.17999267578125
2011-08-12,206.00999450683594
2011-08-15,206.50999450683594
2011-08-16,207.5
2011-08-17,207.57000732421875
2011-08-18,208.47999572753906
2011-08-19,207.39999389648438
2011-08-22,207.10000610351562
2011-08-23,208.50999450683594
2011-08-24,208.9199981689453
2011-08-25,208.60000610351562
2011-08-26,208.52999877929688
2011-08-29,208.6199951171875
2011-08-30,209.27999877929688
2011-08-31,207.94000244140625
2011-09-01,208.86000061035156
2011-09-02,206.47999572753906
2011-09-05,206.22999572753906
2011-09-06,204.55999755859375
2011-09-07,205.39999389648438
2011-09-08,203.44000244140625
2011-09-09,203.69000244140625
2011-09-12,200.3000030517578
2011-09-13,197.38999938964844
2011-09-14,198.02999877929688
2011-09-15,198.69000244140625
2011-09-16,200.30999755859375
2011-09-19,200.1300048828125
2011-09-20,198.10000610351562
2011-09-21,198.64999389648438
2011-09-22,198.47000122070312
2011-09-23,195.25
2011-09-26,195.80999755859375
2011-09-27,196.3699951171875
2011-09-28,196.89999389648438
2011-09-29,199.13999938964844
2011-09-30,198.3800048828125
2011-10-03,197.00999450683594
2011-10-04,194.8000030517578
2011-10-05,192.4199981689453
2011-10-06,195.02999877929688
2011-10-07,195.16000366210938
2011-10-10,196.27000427246094
2011-10-11,198.33999633789062
2011-10-12,198.25
2011-10-13,200.75
2011-10-14,199.89999389648438
2011-10-17,200.83999633789062
2011-10-18,201.08999633789062
2011-10-19,199.6699981689453
2011-10-20,201.7100067138672
2011-10-21,201.2899932861328
2011-10-24,200.58999633789062
2011-10-25,201.72000122070312
2011-10-26,203.2100067138672
2011-10-27,202.8699951171875
2011-10-28,204.41000366210938
2011-10-31,205.88999938964844
2011-11-01,204.36000061035156
2011-11-02,199.47999572753906
2011-11-03,200.9600067138672
2011-11-04,201.1699981689453
2011-11-07,201.69000244140625
2011-11-08,200.57000732421875
2011-11-09,200.57000732421875
2011-11-10,198.83999633789062
2011-11-11,198.4199981689453
2011-11-14,198.97000122070312
2011-11-15,199.49000549316406
2011-11-16,197.69000244140625
2011-11-17,196.3000030517578
2011-11-18,196.4499969482422
2011-11-21,198.24000549316406
2011-11-22,195.8699951171875
2011-11-23,196.9199981689453
2011-11-24,194.24000549316406
2011-11-25,194.38999938964844
2011-11-28,192.0500030517578
2011-11-29,194.4199981689453
2011-11-30,194.57000732421875
2011-12-01,193.69000244140625
2011-12-02,196.02000427246094
2011-12-05,196.38999938964844
2011-12-06,195.44000244140625
2011-12-07,194.8699951171875
